Year,Cancer Type,Sex,Count,"Age-specific Rate (per 100,000)"
2004,Non-melanoma skin cancer (all types),Males,0,0.0
2004,Non-melanoma skin cancer (all types),Males,1,0.1
2004,Non-melanoma skin cancer (all types),Males,6,0.9
2004,Non-melanoma skin cancer (all types),Males,14,2.3
2004,Non-melanoma skin cancer (all types),Males,12,2.7
2004,Non-melanoma skin cancer (all types),Males,20,5.5
2004,Non-melanoma skin cancer (all types),Males,36,12.1
2004,Non-melanoma skin cancer (all types),Males,46,18.9
2004,Non-melanoma skin cancer (all types),Males,53,34.8
2004,Non-melanoma skin cancer (all types),Males,40,62.4
2004,Non-melanoma skin cancer (all types),Males,23,89.6
2004,Non-melanoma skin cancer (all types),Males,252,2.5
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,0,0.0
2005,Non-melanoma skin cancer (all types),Males,2,0.3
2005,Non-melanoma skin cancer (all types),Males,3,0.4
2005,Non-melanoma skin cancer (all types),Males,7,1.0
2005,Non-melanoma skin cancer (all types),Males,9,1.4
2005,Non-melanoma skin cancer (all types),Males,14,2.3
2005,Non-melanoma skin cancer (all types),Males,9,1.9
2005,Non-melanoma skin cancer (all types),Males,28,7.5
2005,Non-melanoma skin cancer (all types),Males,32,10.8
2005,Non-melanoma skin cancer (all types),Males,50,20.2
2005,Non-melanoma skin cancer (all types),Males,47,29.7
2005,Non-melanoma skin cancer (all types),Males,46,66.4
2005,Non-melanoma skin cancer (all types),Males,33,121.0
2005,Non-melanoma skin cancer (all types),Males,280,2.8
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,0,0.0
2006,Non-melanoma skin cancer (all types),Males,1,0.1
2006,Non-melanoma skin cancer (all types),Males,3,0.4
2006,Non-melanoma skin cancer (all types),Males,4,0.5
2006,Non-melanoma skin cancer (all types),Males,4,0.6
2006,Non-melanoma skin cancer (all types),Males,18,2.9
2006,Non-melanoma skin cancer (all types),Males,24,4.9
2006,Non-melanoma skin cancer (all types),Males,21,5.5
2006,Non-melanoma skin cancer (all types),Males,25,8.3
2006,Non-melanoma skin cancer (all types),Males,49,19.6
2006,Non-melanoma skin cancer (all types),Males,42,25.5
2006,Non-melanoma skin cancer (all types),Males,44,59.0
2006,Non-melanoma skin cancer (all types),Males,38,132.7
2006,Non-melanoma skin cancer (all types),Males,273,2.7
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,0,0.0
2007,Non-melanoma skin cancer (all types),Males,2,0.3
2007,Non-melanoma skin cancer (all types),Males,6,0.8
2007,Non-melanoma skin cancer (all types),Males,8,1.2
2007,Non-melanoma skin cancer (all types),Males,9,1.4
2007,Non-melanoma skin cancer (all types),Males,30,5.7
2007,Non-melanoma skin cancer (all types),Males,32,8.1
2007,Non-melanoma skin cancer (all types),Males,34,11.0
2007,Non-melanoma skin cancer (all types),Males,57,22.7
2007,Non-melanoma skin cancer (all types),Males,64,37.6
2007,Non-melanoma skin cancer (all types),Males,43,53.3
2007,Non-melanoma skin cancer (all types),Males,31,102.5
2007,Non-melanoma skin cancer (all types),Males,316,3.1
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,0,0.0
2008,Non-melanoma skin cancer (all types),Males,1,0.1
2008,Non-melanoma skin cancer (all types),Males,1,0.1
2008,Non-melanoma skin cancer (all types),Males,3,0.4
2008,Non-melanoma skin cancer (all types),Males,4,0.5
2008,Non-melanoma skin cancer (all types),Males,10,1.4
2008,Non-melanoma skin cancer (all types),Males,15,2.4
2008,Non-melanoma skin cancer (all types),Males,11,2.0
2008,Non-melanoma skin cancer (all types),Males,21,5.1
2008,Non-melanoma skin cancer (all types),Males,31,9.8
2008,Non-melanoma skin cancer (all types),Males,33,13.1
2008,Non-melanoma skin cancer (all types),Males,52,29.5
2008,Non-melanoma skin cancer (all types),Males,49,57.0
2008,Non-melanoma skin cancer (all types),Males,31,99.0
2008,Non-melanoma skin cancer (all types),Males,262,2.5
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,0,0.0
2009,Non-melanoma skin cancer (all types),Males,1,0.1
2009,Non-melanoma skin cancer (all types),Males,1,0.1
2009,Non-melanoma skin cancer (all types),Males,4,0.5
2009,Non-melanoma skin cancer (all types),Males,3,0.4
2009,Non-melanoma skin cancer (all types),Males,15,2.1
2009,Non-melanoma skin cancer (all types),Males,14,2.2
2009,Non-melanoma skin cancer (all types),Males,18,3.1
2009,Non-melanoma skin cancer (all types),Males,29,6.7
2009,Non-melanoma skin cancer (all types),Males,32,9.7
2009,Non-melanoma skin cancer (all types),Males,42,16.6
2009,Non-melanoma skin cancer (all types),Males,66,36.5
2009,Non-melanoma skin cancer (all types),Males,51,55.7
2009,Non-melanoma skin cancer (all types),Males,43,132.2
2009,Non-melanoma skin cancer (all types),Males,319,3.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,0,0.0
2010,Non-melanoma skin cancer (all types),Males,3,0.4
2010,Non-melanoma skin cancer (all types),Males,7,0.9
2010,Non-melanoma skin cancer (all types),Males,12,1.7
2010,Non-melanoma skin cancer (all types),Males,16,2.5
2010,Non-melanoma skin cancer (all types),Males,24,4.0
2010,Non-melanoma skin cancer (all types),Males,21,4.7
2010,Non-melanoma skin cancer (all types),Males,23,6.7
2010,Non-melanoma skin cancer (all types),Males,50,19.7
2010,Non-melanoma skin cancer (all types),Males,55,29.5
2010,Non-melanoma skin cancer (all types),Males,59,61.3
2010,Non-melanoma skin cancer (all types),Males,30,84.8
2010,Non-melanoma skin cancer (all types),Males,301,2.7
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,0,0.0
2011,Non-melanoma skin cancer (all types),Males,1,0.1
2011,Non-melanoma skin cancer (all types),Males,4,0.5
2011,Non-melanoma skin cancer (all types),Males,5,0.7
2011,Non-melanoma skin cancer (all types),Males,9,1.2
2011,Non-melanoma skin cancer (all types),Males,12,1.8
2011,Non-melanoma skin cancer (all types),Males,31,5.1
2011,Non-melanoma skin cancer (all types),Males,32,6.7
2011,Non-melanoma skin cancer (all types),Males,48,13.4
2011,Non-melanoma skin cancer (all types),Males,48,18.6
2011,Non-melanoma skin cancer (all types),Males,52,27.3
2011,Non-melanoma skin cancer (all types),Males,58,57.5
2011,Non-melanoma skin cancer (all types),Males,53,139.0
2011,Non-melanoma skin cancer (all types),Males,353,3.2
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,0,0.0
2012,Non-melanoma skin cancer (all types),Males,1,0.1
2012,Non-melanoma skin cancer (all types),Males,2,0.3
2012,Non-melanoma skin cancer (all types),Males,4,0.5
2012,Non-melanoma skin cancer (all types),Males,4,0.5
2012,Non-melanoma skin cancer (all types),Males,9,1.2
2012,Non-melanoma skin cancer (all types),Males,20,3.0
2012,Non-melanoma skin cancer (all types),Males,29,4.8
2012,Non-melanoma skin cancer (all types),Males,41,8.1
2012,Non-melanoma skin cancer (all types),Males,39,10.5
2012,Non-melanoma skin cancer (all types),Males,48,18.0
2012,Non-melanoma skin cancer (all types),Males,60,31.2
2012,Non-melanoma skin cancer (all types),Males,64,60.7
2012,Non-melanoma skin cancer (all types),Males,48,115.2
2012,Non-melanoma skin cancer (all types),Males,369,3.3
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,1,0.1
2013,Non-melanoma skin cancer (all types),Males,0,0.0
2013,Non-melanoma skin cancer (all types),Males,4,0.5
2013,Non-melanoma skin cancer (all types),Males,1,0.1
2013,Non-melanoma skin cancer (all types),Males,7,0.9
2013,Non-melanoma skin cancer (all types),Males,15,2.0
2013,Non-melanoma skin cancer (all types),Males,20,2.9
2013,Non-melanoma skin cancer (all types),Males,27,4.4
2013,Non-melanoma skin cancer (all types),Males,43,8.0
2013,Non-melanoma skin cancer (all types),Males,42,11.0
2013,Non-melanoma skin cancer (all types),Males,59,21.4
2013,Non-melanoma skin cancer (all types),Males,73,37.6
2013,Non-melanoma skin cancer (all types),Males,69,62.4
2013,Non-melanoma skin cancer (all types),Males,56,124.4
2013,Non-melanoma skin cancer (all types),Males,417,3.6
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,0,0.0
2014,Non-melanoma skin cancer (all types),Males,3,0.4
2014,Non-melanoma skin cancer (all types),Males,8,1.1
2014,Non-melanoma skin cancer (all types),Males,8,1.0
2014,Non-melanoma skin cancer (all types),Males,15,2.1
2014,Non-melanoma skin cancer (all types),Males,31,5.0
2014,Non-melanoma skin cancer (all types),Males,43,7.7
2014,Non-melanoma skin cancer (all types),Males,57,14.3
2014,Non-melanoma skin cancer (all types),Males,58,20.2
2014,Non-melanoma skin cancer (all types),Males,62,31.6
2014,Non-melanoma skin cancer (all types),Males,62,53.9
2014,Non-melanoma skin cancer (all types),Males,58,118.7
2014,Non-melanoma skin cancer (all types),Males,405,3.5
2015,Non-melanoma skin cancer (all types),Males,0,0.0
2015,Non-melanoma skin cancer (all types),Males,0,0.0
2015,Non-melanoma skin cancer (all types),Males,0,0.0
2015,Non-melanoma skin cancer (all types),Males,0,0.0
2015,Non-melanoma skin cancer (all types),Males,1,0.1
2015,Non-melanoma skin cancer (all types),Males,1,0.1
2015,Non-melanoma skin cancer (all types),Males,0,0.0
2015,Non-melanoma skin cancer (all types),Males,1,0.1
2015,Non-melanoma skin cancer (all types),Males,1,0.1
2015,Non-melanoma skin cancer (all types),Males,3,0.4
2015,Non-melanoma skin cancer (all types),Males,5,0.6
2015,Non-melanoma skin cancer (all types),Males,28,3.9
2015,Non-melanoma skin cancer (all types),Males,23,3.7
2015,Non-melanoma skin cancer (all types),Males,45,7.9
2015,Non-melanoma skin cancer (all types),Males,64,15.4
2015,Non-melanoma skin cancer (all types),Males,55,18.5
2015,Non-melanoma skin cancer (all types),Males,82,41.5
2015,Non-melanoma skin cancer (all types),Males,76,63.7
2015,Non-melanoma skin cancer (all types),Males,58,110.3
2015,Non-melanoma skin cancer (all types),Males,443,3.7
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,0,0.0
2016,Non-melanoma skin cancer (all types),Males,1,0.1
2016,Non-melanoma skin cancer (all types),Males,4,0.5
2016,Non-melanoma skin cancer (all types),Males,3,0.4
2016,Non-melanoma skin cancer (all types),Males,13,1.7
2016,Non-melanoma skin cancer (all types),Males,24,3.3
2016,Non-melanoma skin cancer (all types),Males,31,4.9
2016,Non-melanoma skin cancer (all types),Males,44,7.5
2016,Non-melanoma skin cancer (all types),Males,55,12.6
2016,Non-melanoma skin cancer (all types),Males,61,19.8
2016,Non-melanoma skin cancer (all types),Males,68,33.6
2016,Non-melanoma skin cancer (all types),Males,94,76.8
2016,Non-melanoma skin cancer (all types),Males,60,105.6
2016,Non-melanoma skin cancer (all types),Males,458,3.8
2017,Non-melanoma skin cancer (all types),Males,0,0.0
2017,Non-melanoma skin cancer (all types),Males,0,0.0
2017,Non-melanoma skin cancer (all types),Males,0,0.0
2017,Non-melanoma skin cancer (all types),Males,1,0.1
2017,Non-melanoma skin cancer (all types),Males,0,0.0
2017,Non-melanoma skin cancer (all types),Males,1,0.1
2017,Non-melanoma skin cancer (all types),Males,1,0.1
2017,Non-melanoma skin cancer (all types),Males,0,0.0
2017,Non-melanoma skin cancer (all types),Males,4,0.5
2017,Non-melanoma skin cancer (all types),Males,4,0.5
2017,Non-melanoma skin cancer (all types),Males,8,1.1
2017,Non-melanoma skin cancer (all types),Males,15,2.0
2017,Non-melanoma skin cancer (all types),Males,31,4.8
2017,Non-melanoma skin cancer (all types),Males,36,6.1
2017,Non-melanoma skin cancer (all types),Males,52,11.1
2017,Non-melanoma skin cancer (all types),Males,63,19.6
2017,Non-melanoma skin cancer (all types),Males,70,33.4
2017,Non-melanoma skin cancer (all types),Males,73,58.6
2017,Non-melanoma skin cancer (all types),Males,75,125.8
2017,Non-melanoma skin cancer (all types),Males,434,3.6
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,0,0.0
2018,Non-melanoma skin cancer (all types),Males,1,0.1
2018,Non-melanoma skin cancer (all types),Males,1,0.1
2018,Non-melanoma skin cancer (all types),Males,9,1.1
2018,Non-melanoma skin cancer (all types),Males,8,1.1
2018,Non-melanoma skin cancer (all types),Males,15,2.0
2018,Non-melanoma skin cancer (all types),Males,25,3.8
2018,Non-melanoma skin cancer (all types),Males,46,7.8
2018,Non-melanoma skin cancer (all types),Males,59,11.8
2018,Non-melanoma skin cancer (all types),Males,54,16.2
2018,Non-melanoma skin cancer (all types),Males,82,37.6
2018,Non-melanoma skin cancer (all types),Males,69,54.7
2018,Non-melanoma skin cancer (all types),Males,76,120.9
2018,Non-melanoma skin cancer (all types),Males,445,3.6
2019,Non-melanoma skin cancer (all types),Males,1,0.1
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,1,0.1
2019,Non-melanoma skin cancer (all types),Males,0,0.0
2019,Non-melanoma skin cancer (all types),Males,3,0.4
2019,Non-melanoma skin cancer (all types),Males,3,0.4
2019,Non-melanoma skin cancer (all types),Males,9,1.2
2019,Non-melanoma skin cancer (all types),Males,13,1.7
2019,Non-melanoma skin cancer (all types),Males,20,3.0
2019,Non-melanoma skin cancer (all types),Males,31,5.2
2019,Non-melanoma skin cancer (all types),Males,63,12.1
2019,Non-melanoma skin cancer (all types),Males,52,14.9
2019,Non-melanoma skin cancer (all types),Males,77,33.8
2019,Non-melanoma skin cancer (all types),Males,101,78.7
2019,Non-melanoma skin cancer (all types),Males,82,124.4
2019,Non-melanoma skin cancer (all types),Males,456,3.6
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,1,0.1
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,0,0.0
2020,Non-melanoma skin cancer (all types),Males,2,0.2
2020,Non-melanoma skin cancer (all types),Males,4,0.5
2020,Non-melanoma skin cancer (all types),Males,3,0.4
2020,Non-melanoma skin cancer (all types),Males,11,1.4
2020,Non-melanoma skin cancer (all types),Males,18,2.3
